,User,TweetCreated,TweetId
0,FMConquistador,2019-11-15 22:33:00,1195469776925155328
1,FMConquistador,2019-11-15 22:15:00,1195465247139581952
2,FMConquistador,2019-11-15 22:14:00,1195464995418435587
3,FMConquistador,2019-11-15 22:02:00,1195461975687323648
4,FMConquistador,2019-11-15 21:04:00,1195447379467485184
5,FMConquistador,2019-11-15 21:02:00,1195446876327292928
6,FMConquistador,2019-11-15 21:01:00,1195446624480153600
7,FMConquistador,2019-11-15 20:08:49,1195433494463369217
8,FMConquistador,2019-11-15 20:08:05,1195433308060102656
9,FMConquistador,2019-11-15 17:40:15,1195396106856935425
10,FMConquistador,2019-11-15 17:30:37,1195393682469457920
11,FMConquistador,2019-11-15 17:20:16,1195391076271632384
12,FMConquistador,2019-11-15 17:15:21,1195389839396487168
13,FMConquistador,2019-11-15 17:14:52,1195389717652611073
14,FMConquistador,2019-11-15 17:10:20,1195388575971467270
15,FMConquistador,2019-11-15 16:40:55,1195381171628019712
16,FMConquistador,2019-11-15 16:34:59,1195379679508738048
17,FMConquistador,2019-11-15 12:29:29,1195317899285671936
18,FMConquistador,2019-11-15 12:08:37,1195312648264404992
19,FMConquistador,2019-11-15 11:40:16,1195305513728303104
20,FMConquistador,2019-11-15 11:30:35,1195303077345144833
21,FMConquistador,2019-11-15 11:20:08,1195300444974780416
22,FMConquistador,2019-11-15 11:13:06,1195298676266143744
23,FMConquistador,2019-11-15 11:05:58,1195296881909420032
24,FMConquistador,2019-11-15 11:05:08,1195296669761441792
25,FMConquistador,2019-11-15 09:39:47,1195275192274243584
26,FMConquistador,2019-11-14 22:59:48,1195114135241068546
27,FMConquistador,2019-11-14 22:33:00,1195107389231353857
28,FMConquistador,2019-11-14 22:17:00,1195103362582106112
29,FMConquistador,2019-11-14 22:02:00,1195099587817725952
30,FMConquistador,2019-11-14 22:01:00,1195099336276733952
31,FMConquistador,2019-11-14 21:02:00,1195084488306348032
32,FMConquistador,2019-11-14 21:01:00,1195084236941930504
33,FMConquistador,2019-11-14 17:06:21,1195025187873402880
34,FMConquistador,2019-11-14 16:12:34,1195011652959318016
35,FMConquistador,2019-11-14 16:03:54,1195009471266934784
36,FMConquistador,2019-11-14 11:40:17,1194943129583001601
37,FMConquistador,2019-11-14 11:30:11,1194940584886177795
38,FMConquistador,2019-11-14 11:20:17,1194938097361920002
39,FMConquistador,2019-11-14 11:10:20,1194935591714066433
40,FMConquistador,2019-11-14 11:06:56,1194934735673409536
41,FMConquistador,2019-11-14 11:05:58,1194934493813051392
42,FMConquistador,2019-11-13 22:33:00,1194745001202184192
43,FMConquistador,2019-11-13 22:30:00,1194744246324084736
44,FMConquistador,2019-11-13 22:07:00,1194738458490757120
45,FMConquistador,2019-11-13 22:02:00,1194737200014991360
46,FMConquistador,2019-11-13 22:01:00,1194736948331593730
47,FMConquistador,2019-11-13 21:33:00,1194729901930303488
48,FMConquistador,2019-11-13 21:05:00,1194722855516360705
49,FMConquistador,2019-11-13 21:02:00,1194722100637925377
50,FMConquistador,2019-11-13 21:01:00,1194721848732344320
51,FMConquistador,2019-11-13 20:30:09,1194714084698136579
52,FMConquistador,2019-11-13 20:02:36,1194707153745063938
53,FMConquistador,2019-11-13 17:50:04,1194673798890610690
54,FMConquistador,2019-11-13 17:40:16,1194671333004791808
55,FMConquistador,2019-11-13 17:30:39,1194668912929099778
56,FMConquistador,2019-11-13 17:21:05,1194666506921107456
57,FMConquistador,2019-11-13 17:19:05,1194666004405727233
58,FMConquistador,2019-11-13 17:05:51,1194662673872494592
59,FMConquistador,2019-11-13 17:03:29,1194662075752222722
60,FMConquistador,2019-11-13 16:33:53,1194654627083497472
61,FMConquistador,2019-11-13 15:12:57,1194634261162102784
62,FMConquistador,2019-11-13 15:11:38,1194633928818118658
63,FMConquistador,2019-11-13 11:40:08,1194580702630731776
64,FMConquistador,2019-11-13 11:30:10,1194578193971331073
65,FMConquistador,2019-11-13 11:20:07,1194575666504773634
66,FMConquistador,2019-11-13 11:10:24,1194573221183528961
67,FMConquistador,2019-11-13 11:09:06,1194572892954083328
68,FMConquistador,2019-11-13 11:06:29,1194572233252986880
69,FMConquistador,2019-11-12 22:33:00,1194382613596770305
70,FMConquistador,2019-11-12 22:15:00,1194378083572170753
71,FMConquistador,2019-11-12 22:02:00,1194374812145090560
72,FMConquistador,2019-11-12 22:01:00,1194374560528977920
73,FMConquistador,2019-11-12 21:33:00,1194367513922023424
74,FMConquistador,2019-11-12 21:07:00,1194360970979741696
75,FMConquistador,2019-11-12 21:02:00,1194359712650690560
76,FMConquistador,2019-11-12 17:50:15,1194311456554127360
77,FMConquistador,2019-11-12 17:40:40,1194309047127855104
78,FMConquistador,2019-11-12 17:30:45,1194306549730152449
79,FMConquistador,2019-11-12 17:20:08,1194303880584192000
80,FMConquistador,2019-11-12 17:10:21,1194301415025446922
81,FMConquistador,2019-11-12 17:07:26,1194300680883855366
82,FMConquistador,2019-11-12 17:06:04,1194300340881051649
83,FMConquistador,2019-11-12 16:08:12,1194285774574903296
84,FMConquistador,2019-11-12 16:06:37,1194285379949617152
85,FMConquistador,2019-11-11 22:02:00,1194012424304648192
86,FMConquistador,2019-11-11 21:33:00,1194005126052139008
87,FMConquistador,2019-11-11 21:07:00,1193998582828978182
88,FMConquistador,2019-11-11 21:02:00,1193997324973948929
89,FMConquistador,2019-11-11 20:02:25,1193982329401860102
90,FMConquistador,2019-11-11 17:40:16,1193946558003318784
91,FMConquistador,2019-11-11 17:30:12,1193944023817437185
